date,temperature_c,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_pct,wind_speed_kmh,sunshine_duration_s
2025-12-05 19:00:00,4.4,0.0,0.0,0.0,100,21.3,0.0
2025-12-05 20:00:00,4.6,0.0,0.0,0.0,100,22.4,0.0
2025-12-05 21:00:00,4.9,0.0,0.0,0.0,100,22.8,0.0
2025-12-05 22:00:00,5.2,0.3,0.3,0.0,100,26.3,0.0
2025-12-05 23:00:00,5.4,0.3,0.3,0.0,100,28.9,0.0
2025-12-06 00:00:00,5.9,0.1,0.1,0.0,100,31.1,0.0
2025-12-06 01:00:00,5.7,0.2,0.2,0.0,100,26.4,0.0
2025-12-06 02:00:00,6.2,0.2,0.2,0.0,100,27.5,0.0
2025-12-06 03:00:00,6.4,0.0,0.0,0.0,100,24.3,0.0
2025-12-06 04:00:00,6.7,0.0,0.0,0.0,100,21.1,0.0
2025-12-06 05:00:00,7.4,0.0,0.0,0.0,100,20.3,0.0
2025-12-06 06:00:00,8.2,0.0,0.0,0.0,99,21.9,0.0
2025-12-06 07:00:00,8.1,0.0,0.0,0.0,97,21.4,0.0
2025-12-06 08:00:00,8.7,0.0,0.0,0.0,94,21.2,0.0
2025-12-06 09:00:00,8.9,0.0,0.0,0.0,100,20.0,0.0
2025-12-06 10:00:00,9.1,0.6,0.6,0.0,100,22.0,0.0
2025-12-06 11:00:00,9.3,0.4,0.4,0.0,100,23.1,0.0
2025-12-06 12:00:00,9.4,0.3,0.3,0.0,100,23.4,0.0
2025-12-06 13:00:00,10.3,0.1,0.1,0.0,100,26.0,1798.21
2025-12-06 14:00:00,10.6,0.2,0.2,0.0,93,26.0,0.0
2025-12-06 15:00:00,10.6,0.1,0.1,0.0,36,23.8,1531.28
2025-12-06 16:00:00,10.4,0.0,0.0,0.0,94,23.7,3600.0
2025-12-06 17:00:00,9.9,0.0,0.0,0.0,98,23.8,0.0
2025-12-06 18:00:00,10.0,0.0,0.0,0.0,98,23.3,0.0
2025-12-06 19:00:00,10.1,0.0,0.0,0.0,78,22.9,0.0
2025-12-06 20:00:00,10.1,0.0,0.0,0.0,97,22.3,0.0
2025-12-06 21:00:00,9.8,0.0,0.0,0.0,98,22.5,0.0
2025-12-06 22:00:00,9.7,0.0,0.0,0.0,80,22.1,0.0
2025-12-06 23:00:00,9.2,0.0,0.0,0.0,79,21.1,0.0
2025-12-07 00:00:00,9.1,0.0,0.0,0.0,77,20.1,0.0
2025-12-07 01:00:00,8.9,0.0,0.0,0.0,31,19.9,0.0
2025-12-07 02:00:00,8.7,0.0,0.0,0.0,29,18.5,0.0
2025-12-07 03:00:00,8.6,0.0,0.0,0.0,85,14.9,0.0
2025-12-07 04:00:00,8.2,0.7,0.7,0.0,98,11.9,0.0
2025-12-07 05:00:00,8.6,3.6,3.6,0.0,100,14.9,0.0
2025-12-07 06:00:00,9.4,1.3,1.3,0.0,100,18.0,0.0
2025-12-07 07:00:00,9.4,0.0,0.0,0.0,100,15.8,0.0
2025-12-07 08:00:00,9.6,0.0,0.0,0.0,100,15.7,0.0
2025-12-07 09:00:00,9.4,0.0,0.0,0.0,100,14.1,0.0
2025-12-07 10:00:00,9.8,0.0,0.0,0.0,100,15.3,0.0
2025-12-07 11:00:00,10.4,0.1,0.1,0.0,100,15.0,0.0
2025-12-07 12:00:00,10.6,0.6,0.6,0.0,100,15.7,0.0
2025-12-07 13:00:00,10.6,0.6,0.6,0.0,100,18.2,0.0
2025-12-07 14:00:00,11.1,0.4,0.4,0.0,100,19.0,0.0
2025-12-07 15:00:00,11.8,0.7,0.7,0.0,100,19.9,0.0
2025-12-07 16:00:00,12.4,0.5,0.5,0.0,100,19.1,0.0
2025-12-07 17:00:00,13.1,0.8,0.8,0.0,100,21.0,0.0
2025-12-07 18:00:00,13.6,0.5,0.5,0.0,100,25.3,0.0
2025-12-07 19:00:00,14.3,0.2,0.2,0.0,100,29.5,0.0
2025-12-07 20:00:00,14.3,0.0,0.0,0.0,100,29.3,0.0
2025-12-07 21:00:00,13.8,0.0,0.0,0.0,99,28.7,0.0
2025-12-07 22:00:00,13.2,0.0,0.0,0.0,98,25.5,0.0
2025-12-07 23:00:00,12.7,0.0,0.0,0.0,98,23.5,0.0
2025-12-08 00:00:00,12.2,0.0,0.0,0.0,60,21.7,0.0
2025-12-08 01:00:00,11.4,0.0,0.0,0.0,27,15.8,0.0
2025-12-08 02:00:00,11.1,0.0,0.0,0.0,68,14.7,0.0
2025-12-08 03:00:00,10.8,0.0,0.0,0.0,78,14.1,0.0
2025-12-08 04:00:00,10.7,0.0,0.0,0.0,63,14.1,0.0
2025-12-08 05:00:00,10.3,0.0,0.0,0.0,97,13.0,0.0
2025-12-08 06:00:00,10.1,0.0,0.0,0.0,100,13.9,0.0
2025-12-08 07:00:00,10.4,0.0,0.0,0.0,99,12.2,0.0
2025-12-08 08:00:00,10.9,0.0,0.0,0.0,96,13.3,0.0
2025-12-08 09:00:00,11.1,0.4,0.4,0.0,100,11.5,0.0
2025-12-08 10:00:00,12.4,0.1,0.1,0.0,100,19.0,0.0
2025-12-08 11:00:00,13.4,0.2,0.2,0.0,100,20.8,0.0
2025-12-08 12:00:00,13.5,0.2,0.2,0.0,100,19.6,0.0
2025-12-08 13:00:00,13.7,0.1,0.1,0.0,100,16.4,0.0
2025-12-08 14:00:00,13.0,1.4,1.4,0.0,100,13.3,0.0
2025-12-08 15:00:00,13.1,1.0,1.0,0.0,100,12.5,0.0
2025-12-08 16:00:00,12.9,1.2,1.2,0.0,100,15.0,0.0
2025-12-08 17:00:00,12.8,0.5,0.5,0.0,100,13.4,0.0
2025-12-08 18:00:00,12.4,0.3,0.3,0.0,100,12.2,0.0
2025-12-08 19:00:00,12.6,0.1,0.1,0.0,100,13.8,0.0
2025-12-08 20:00:00,12.6,0.2,0.2,0.0,100,15.7,0.0
2025-12-08 21:00:00,12.2,0.1,0.1,0.0,100,16.0,0.0
2025-12-08 22:00:00,12.1,0.3,0.3,0.0,100,15.5,0.0
2025-12-08 23:00:00,12.4,0.4,0.4,0.0,100,15.8,0.0
2025-12-09 00:00:00,12.6,0.1,0.1,0.0,91,17.4,0.0
2025-12-09 01:00:00,12.5,0.0,0.0,0.0,100,15.0,0.0
2025-12-09 02:00:00,12.2,0.0,0.0,0.0,100,15.4,0.0
2025-12-09 03:00:00,11.3,0.0,0.0,0.0,100,13.5,0.0
2025-12-09 04:00:00,10.9,0.0,0.0,0.0,100,14.4,0.0
2025-12-09 05:00:00,11.1,0.0,0.0,0.0,100,16.8,0.0
2025-12-09 06:00:00,11.4,0.0,0.0,0.0,100,18.6,0.0
2025-12-09 07:00:00,11.0,0.0,0.0,0.0,100,17.8,0.0
2025-12-09 08:00:00,11.0,0.0,0.0,0.0,100,15.7,0.0
2025-12-09 09:00:00,10.9,0.0,0.0,0.0,100,15.2,0.0
2025-12-09 10:00:00,11.2,0.0,0.0,0.0,100,16.2,0.0
2025-12-09 11:00:00,11.7,0.0,0.0,0.0,99,19.0,0.0
2025-12-09 12:00:00,12.1,0.0,0.0,0.0,98,15.5,3600.0
2025-12-09 13:00:00,12.7,0.0,0.0,0.0,100,19.0,3600.0
2025-12-09 14:00:00,12.9,0.0,0.0,0.0,98,15.5,0.0
2025-12-09 15:00:00,13.4,0.0,0.0,0.0,98,22.1,3600.0
2025-12-09 16:00:00,13.4,0.0,0.0,0.0,100,23.6,3412.53
2025-12-09 17:00:00,13.4,0.2,0.2,0.0,100,21.6,0.0
2025-12-09 18:00:00,14.1,0.0,0.0,0.0,93,21.1,0.0
2025-12-09 19:00:00,13.2,0.0,0.0,0.0,100,20.3,0.0
2025-12-09 20:00:00,13.4,0.0,0.0,0.0,100,20.2,0.0
2025-12-09 21:00:00,13.4,0.1,0.1,0.0,100,20.5,0.0
2025-12-09 22:00:00,13.4,0.0,0.0,0.0,88,19.4,0.0
2025-12-09 23:00:00,13.1,0.0,0.0,0.0,96,17.3,0.0
2025-12-10 00:00:00,12.9,0.0,0.0,0.0,100,15.9,0.0
2025-12-10 01:00:00,13.1,0.1,0.1,0.0,98,15.4,0.0
2025-12-10 02:00:00,13.0,0.0,0.0,0.0,100,15.7,0.0
2025-12-10 03:00:00,12.4,0.0,0.0,0.0,99,14.2,0.0
2025-12-10 04:00:00,11.6,0.0,0.0,0.0,100,12.2,0.0
2025-12-10 05:00:00,11.4,0.0,0.0,0.0,100,12.1,0.0
2025-12-10 06:00:00,11.2,0.0,0.0,0.0,100,12.5,0.0
2025-12-10 07:00:00,11.1,0.0,0.0,0.0,98,12.2,0.0
2025-12-10 08:00:00,10.8,0.0,0.0,0.0,100,12.4,0.0
2025-12-10 09:00:00,10.7,0.0,0.0,0.0,100,13.9,0.0
2025-12-10 10:00:00,11.2,0.0,0.0,0.0,100,14.4,0.0
2025-12-10 11:00:00,11.8,0.0,0.0,0.0,100,14.7,615.83
2025-12-10 12:00:00,12.1,0.0,0.0,0.0,100,16.1,0.0
2025-12-10 13:00:00,12.7,0.0,0.0,0.0,100,19.6,3600.0
2025-12-10 14:00:00,13.1,0.0,0.0,0.0,100,17.8,3600.0
2025-12-10 15:00:00,12.8,0.0,0.0,0.0,63,15.8,3600.0
2025-12-10 16:00:00,12.2,0.0,0.0,0.0,100,14.8,3554.44
2025-12-10 17:00:00,11.4,0.0,0.0,0.0,98,15.1,0.0
2025-12-10 18:00:00,10.9,0.0,0.0,0.0,96,15.2,0.0
2025-12-10 19:00:00,10.4,0.0,0.0,0.0,2,14.7,0.0
2025-12-10 20:00:00,9.8,0.0,0.0,0.0,0,11.9,0.0
2025-12-10 21:00:00,9.0,0.0,0.0,0.0,0,10.6,0.0
2025-12-10 22:00:00,8.6,0.0,0.0,0.0,0,11.3,0.0
2025-12-10 23:00:00,8.2,0.0,0.0,0.0,0,12.0,0.0
2025-12-11 00:00:00,7.9,0.0,0.0,0.0,2,11.8,0.0
2025-12-11 01:00:00,7.6,0.0,0.0,0.0,0,10.9,0.0
2025-12-11 02:00:00,7.1,0.0,0.0,0.0,11,9.8,0.0
2025-12-11 03:00:00,6.8,0.0,0.0,0.0,17,10.9,0.0
2025-12-11 04:00:00,6.5,0.0,0.0,0.0,25,11.9,0.0
2025-12-11 05:00:00,6.2,0.0,0.0,0.0,12,11.7,0.0
2025-12-11 06:00:00,5.8,0.0,0.0,0.0,0,10.4,0.0
2025-12-11 07:00:00,6.4,0.0,0.0,0.0,9,11.7,0.0
2025-12-11 08:00:00,5.4,0.0,0.0,0.0,0,9.1,0.0
2025-12-11 09:00:00,4.9,0.0,0.0,0.0,3,10.0,0.0
2025-12-11 10:00:00,5.3,0.0,0.0,0.0,100,13.4,2287.04
2025-12-11 11:00:00,6.0,0.0,0.0,0.0,100,13.8,3600.0
2025-12-11 12:00:00,6.9,0.0,0.0,0.0,100,14.3,3600.0
2025-12-11 13:00:00,7.1,0.0,0.0,0.0,100,14.7,3545.13
2025-12-11 14:00:00,7.8,0.0,0.0,0.0,100,16.6,0.0
2025-12-11 15:00:00,7.8,0.0,0.0,0.0,100,16.7,0.0
2025-12-11 16:00:00,7.7,0.0,0.0,0.0,100,15.2,0.0
2025-12-11 17:00:00,7.6,0.0,0.0,0.0,100,11.8,0.0
2025-12-11 18:00:00,7.8,0.0,0.0,0.0,100,12.8,0.0
2025-12-11 19:00:00,8.1,0.0,0.0,0.0,100,11.1,0.0
2025-12-11 20:00:00,8.4,0.0,0.0,0.0,100,11.5,0.0
2025-12-11 21:00:00,8.6,0.0,0.0,0.0,100,11.8,0.0
2025-12-11 22:00:00,8.8,0.0,0.0,0.0,100,12.1,0.0
2025-12-11 23:00:00,9.0,0.0,0.0,0.0,100,13.1,0.0
2025-12-12 00:00:00,9.1,0.0,0.0,0.0,100,11.8,0.0
2025-12-12 01:00:00,8.9,0.0,0.0,0.0,100,9.4,0.0
2025-12-12 02:00:00,9.1,0.1,0.1,0.0,100,9.4,0.0
2025-12-12 03:00:00,9.1,0.0,0.0,0.0,100,10.4,0.0
2025-12-12 04:00:00,9.2,0.0,0.0,0.0,100,11.3,0.0
2025-12-12 05:00:00,9.2,0.0,0.0,0.0,100,10.3,0.0
2025-12-12 06:00:00,9.2,0.0,0.0,0.0,100,11.3,0.0
2025-12-12 07:00:00,9.6,0.0,0.0,0.0,100,12.4,0.0
2025-12-12 08:00:00,9.9,0.0,0.0,0.0,100,12.8,0.0
2025-12-12 09:00:00,9.7,0.0,0.0,0.0,100,12.3,0.0
2025-12-12 10:00:00,10.2,0.0,0.0,0.0,100,12.6,0.0
2025-12-12 11:00:00,10.9,0.0,0.0,0.0,100,15.2,0.0
2025-12-12 12:00:00,11.0,0.0,0.0,0.0,100,15.4,0.0
2025-12-12 13:00:00,11.1,0.0,0.0,0.0,100,12.7,0.0
2025-12-12 14:00:00,11.5,0.0,0.0,0.0,100,12.9,0.0
2025-12-12 15:00:00,11.6,0.0,0.0,0.0,99,10.6,2198.56
2025-12-12 16:00:00,10.6,0.0,0.0,0.0,98,9.7,2241.4
2025-12-12 17:00:00,9.4,0.0,0.0,0.0,97,10.6,0.0
2025-12-12 18:00:00,9.1,0.0,0.0,0.0,100,10.6,0.0
2025-12-12 19:00:00,9.1,0.0,0.0,0.0,99,10.3,0.0
2025-12-12 20:00:00,9.1,0.0,0.0,0.0,100,11.0,0.0
2025-12-12 21:00:00,9.0,0.0,0.0,0.0,99,11.6,0.0
2025-12-12 22:00:00,8.5,0.0,0.0,0.0,72,11.6,0.0
2025-12-12 23:00:00,8.2,0.0,0.0,0.0,100,11.8,0.0
2025-12-13 00:00:00,8.4,0.0,0.0,0.0,100,11.3,0.0
2025-12-13 01:00:00,7.8,0.0,0.0,0.0,100,9.2,0.0
2025-12-13 02:00:00,8.6,0.0,0.0,0.0,100,9.3,0.0
2025-12-13 03:00:00,8.9,0.0,0.0,0.0,100,8.8,0.0
2025-12-13 04:00:00,9.1,0.0,0.0,0.0,100,7.8,0.0
2025-12-13 05:00:00,8.2,0.0,0.0,0.0,96,4.8,0.0
2025-12-13 06:00:00,7.3,0.0,0.0,0.0,98,3.2,0.0
2025-12-13 07:00:00,7.6,0.0,0.0,0.0,100,3.2,0.0
2025-12-13 08:00:00,7.3,0.0,0.0,0.0,100,3.0,0.0
2025-12-13 09:00:00,7.2,0.0,0.0,0.0,100,2.3,0.0
2025-12-13 10:00:00,7.9,0.0,0.0,0.0,100,4.7,0.0
2025-12-13 11:00:00,8.4,0.0,0.0,0.0,100,4.3,0.0
2025-12-13 12:00:00,9.1,0.0,0.0,0.0,59,2.6,0.0
2025-12-13 13:00:00,9.6,0.0,0.0,0.0,30,3.3,3600.0
2025-12-13 14:00:00,10.2,0.0,0.0,0.0,0,2.7,3600.0
2025-12-13 15:00:00,10.1,0.0,0.0,0.0,0,3.1,3600.0
2025-12-13 16:00:00,8.6,0.0,0.0,0.0,0,1.8,3530.42
2025-12-13 17:00:00,6.8,0.0,0.0,0.0,5,2.1,5.74
2025-12-13 18:00:00,5.6,0.0,0.0,0.0,28,4.0,0.0
2025-12-13 19:00:00,4.7,0.0,0.0,0.0,5,4.3,0.0
2025-12-13 20:00:00,3.8,0.0,0.0,0.0,14,4.2,0.0
2025-12-13 21:00:00,3.2,0.0,0.0,0.0,2,4.7,0.0
2025-12-13 22:00:00,2.8,0.0,0.0,0.0,91,6.0,0.0
2025-12-13 23:00:00,2.6,0.0,0.0,0.0,99,7.1,0.0
2025-12-14 00:00:00,3.5,0.0,0.0,0.0,100,8.7,0.0
2025-12-14 01:00:00,3.3,0.0,0.0,0.0,100,10.6,0.0
2025-12-14 02:00:00,3.9,0.0,0.0,0.0,100,10.1,0.0
2025-12-14 03:00:00,4.3,0.0,0.0,0.0,100,12.1,0.0
2025-12-14 04:00:00,5.0,0.0,0.0,0.0,100,14.4,0.0
2025-12-14 05:00:00,6.2,0.0,0.0,0.0,100,14.4,0.0
2025-12-14 06:00:00,6.4,0.0,0.0,0.0,100,12.4,0.0
2025-12-14 07:00:00,6.6,0.0,0.0,0.0,100,9.3,0.0
2025-12-14 08:00:00,6.7,0.0,0.0,0.0,100,11.0,0.0
2025-12-14 09:00:00,7.2,0.0,0.0,0.0,100,13.3,0.0
2025-12-14 10:00:00,7.7,0.0,0.0,0.0,100,11.6,0.0
2025-12-14 11:00:00,8.1,0.0,0.0,0.0,100,14.0,0.0
2025-12-14 12:00:00,8.6,0.0,0.0,0.0,100,15.3,0.0
2025-12-14 13:00:00,8.6,0.1,0.1,0.0,100,15.1,0.0
2025-12-14 14:00:00,8.6,0.0,0.0,0.0,100,13.4,0.0
2025-12-14 15:00:00,8.5,0.0,0.0,0.0,100,12.7,0.0
2025-12-14 16:00:00,8.6,0.0,0.0,0.0,100,14.7,0.0
2025-12-14 17:00:00,8.4,0.0,0.0,0.0,100,16.0,0.0
2025-12-14 18:00:00,8.4,0.0,0.0,0.0,100,17.5,0.0
2025-12-14 19:00:00,8.3,0.0,0.0,0.0,100,17.0,0.0
2025-12-14 20:00:00,8.2,0.0,0.0,0.0,100,16.6,0.0
2025-12-14 21:00:00,8.1,0.0,0.0,0.0,100,16.8,0.0
2025-12-14 22:00:00,7.8,0.0,0.0,0.0,100,17.3,0.0
2025-12-14 23:00:00,7.2,0.0,0.0,0.0,100,17.8,0.0
2025-12-15 00:00:00,6.7,0.0,0.0,0.0,100,18.0,0.0
2025-12-15 01:00:00,6.2,0.0,0.0,0.0,100,18.9,0.0
2025-12-15 02:00:00,6.0,0.0,0.0,0.0,100,19.6,0.0
2025-12-15 03:00:00,5.9,0.0,0.0,0.0,100,19.3,0.0
2025-12-15 04:00:00,5.8,0.0,0.0,0.0,100,19.7,0.0
2025-12-15 05:00:00,5.6,0.0,0.0,0.0,100,20.5,0.0
2025-12-15 06:00:00,5.4,0.0,0.0,0.0,100,19.8,0.0
2025-12-15 07:00:00,5.6,0.0,0.0,0.0,100,17.7,0.0
2025-12-15 08:00:00,5.4,0.0,0.0,0.0,100,18.7,0.0
2025-12-15 09:00:00,5.8,0.0,0.0,0.0,100,18.9,0.0
2025-12-15 10:00:00,6.8,0.0,0.0,0.0,100,18.7,0.0
2025-12-15 11:00:00,7.7,0.0,0.0,0.0,9,16.1,0.0
2025-12-15 12:00:00,8.4,0.0,0.0,0.0,6,18.4,3600.0
2025-12-15 13:00:00,8.0,0.0,0.0,0.0,22,16.4,3600.0
2025-12-15 14:00:00,8.4,0.0,0.0,0.0,20,14.6,3600.0
2025-12-15 15:00:00,8.6,0.0,0.0,0.0,76,14.2,3600.0
2025-12-15 16:00:00,8.4,0.0,0.0,0.0,41,16.0,3535.56
2025-12-15 17:00:00,8.2,0.0,0.0,0.0,100,15.1,0.0
2025-12-15 18:00:00,8.7,0.0,0.0,0.0,100,16.4,0.0
2025-12-15 19:00:00,8.7,0.0,0.0,0.0,100,14.9,0.0
2025-12-15 20:00:00,8.7,0.0,0.0,0.0,100,14.0,0.0
2025-12-15 21:00:00,8.8,0.0,0.0,0.0,99,15.1,0.0
2025-12-15 22:00:00,8.7,0.0,0.0,0.0,99,14.1,0.0
2025-12-15 23:00:00,8.6,0.0,0.0,0.0,98,11.4,0.0
2025-12-16 00:00:00,8.6,0.0,0.0,0.0,95,12.5,0.0
2025-12-16 01:00:00,9.1,0.0,0.0,0.0,99,12.4,0.0
2025-12-16 02:00:00,9.1,0.0,0.0,0.0,99,11.1,0.0
2025-12-16 03:00:00,8.8,0.0,0.0,0.0,100,14.0,0.0
2025-12-16 04:00:00,8.9,0.0,0.0,0.0,98,14.4,0.0
2025-12-16 05:00:00,8.7,0.0,0.0,0.0,100,14.5,0.0
2025-12-16 06:00:00,9.1,0.0,0.0,0.0,100,13.5,0.0
2025-12-16 07:00:00,9.1,0.0,0.0,0.0,100,11.0,0.0
2025-12-16 08:00:00,9.0,0.0,0.0,0.0,100,12.3,0.0
2025-12-16 09:00:00,9.2,0.0,0.0,0.0,100,14.2,0.0
2025-12-16 10:00:00,9.5,0.1,0.1,0.0,100,12.0,0.0
2025-12-16 11:00:00,10.1,0.1,0.1,0.0,100,12.7,1598.03
2025-12-16 12:00:00,10.8,0.0,0.0,0.0,98,9.0,3600.0
2025-12-16 13:00:00,11.4,0.0,0.0,0.0,100,8.9,3600.0
2025-12-16 14:00:00,11.8,0.0,0.0,0.0,100,6.9,3600.0
2025-12-16 15:00:00,11.6,0.0,0.0,0.0,88,9.0,3373.75
2025-12-16 16:00:00,11.0,0.0,0.0,0.0,52,9.4,2969.96
2025-12-16 17:00:00,9.4,0.0,0.0,0.0,12,8.3,0.0
2025-12-16 18:00:00,8.3,0.0,0.0,0.0,41,7.4,0.0
2025-12-16 19:00:00,8.0,0.0,0.0,0.0,98,6.2,0.0
2025-12-16 20:00:00,7.5,0.0,0.0,0.0,7,6.7,0.0
2025-12-16 21:00:00,7.2,0.0,0.0,0.0,16,7.1,0.0
2025-12-16 22:00:00,6.6,0.0,0.0,0.0,98,6.6,0.0
2025-12-16 23:00:00,5.9,0.0,0.0,0.0,48,6.3,0.0
2025-12-17 00:00:00,5.6,0.0,0.0,0.0,18,6.2,0.0
2025-12-17 01:00:00,6.7,0.0,0.0,0.0,83,6.2,0.0
2025-12-17 02:00:00,6.7,0.0,0.0,0.0,100,6.5,0.0
2025-12-17 03:00:00,7.2,0.0,0.0,0.0,100,8.5,0.0
2025-12-17 04:00:00,7.9,0.0,0.0,0.0,100,10.1,0.0
2025-12-17 05:00:00,8.1,0.0,0.0,0.0,100,10.2,0.0
2025-12-17 06:00:00,7.9,0.0,0.0,0.0,100,10.4,0.0
2025-12-17 07:00:00,8.5,0.0,0.0,0.0,100,10.7,0.0
2025-12-17 08:00:00,8.9,0.0,0.0,0.0,100,9.6,0.0
2025-12-17 09:00:00,8.4,0.0,0.0,0.0,50,7.8,0.0
2025-12-17 10:00:00,8.5,0.0,0.0,0.0,94,9.1,773.94
2025-12-17 11:00:00,8.9,0.0,0.0,0.0,69,10.6,2819.62
2025-12-17 12:00:00,9.4,0.0,0.0,0.0,100,12.3,3600.0
2025-12-17 13:00:00,9.6,0.1,0.1,0.0,97,13.2,3600.0
2025-12-17 14:00:00,9.8,0.0,0.0,0.0,100,12.1,3600.0
2025-12-17 15:00:00,9.6,0.0,0.0,0.0,44,11.2,3600.0
2025-12-17 16:00:00,8.8,0.0,0.0,0.0,100,9.6,3557.79
2025-12-17 17:00:00,7.9,0.0,0.0,0.0,100,11.1,0.0
2025-12-17 18:00:00,7.3,0.0,0.0,0.0,100,12.9,0.0
2025-12-17 19:00:00,7.1,0.0,0.0,0.0,100,14.8,0.0
2025-12-17 20:00:00,6.9,0.0,0.0,0.0,100,16.7,0.0
2025-12-17 21:00:00,6.7,0.0,0.0,0.0,71,17.4,0.0
2025-12-17 22:00:00,6.3,0.0,0.0,0.0,76,18.0,0.0
2025-12-17 23:00:00,6.1,0.0,0.0,0.0,81,18.1,0.0
2025-12-18 00:00:00,6.0,0.0,0.0,0.0,32,19.2,0.0
2025-12-18 01:00:00,5.9,0.0,0.0,0.0,42,19.9,0.0
2025-12-18 02:00:00,6.0,0.0,0.0,0.0,97,20.2,0.0
2025-12-18 03:00:00,6.4,0.0,0.0,0.0,100,20.7,0.0
2025-12-18 04:00:00,7.0,0.0,0.0,0.0,100,21.3,0.0
2025-12-18 05:00:00,7.1,0.0,0.0,0.0,100,20.3,0.0
2025-12-18 06:00:00,7.6,0.0,0.0,0.0,100,21.3,0.0
2025-12-18 07:00:00,8.7,0.0,0.0,0.0,100,20.9,0.0
2025-12-18 08:00:00,9.1,0.0,0.0,0.0,100,20.7,0.0
2025-12-18 09:00:00,9.4,0.0,0.0,0.0,100,20.0,0.0
2025-12-18 10:00:00,9.4,0.2,0.2,0.0,100,20.3,0.0
2025-12-18 11:00:00,9.4,0.5,0.5,0.0,100,21.3,0.0
2025-12-18 12:00:00,9.8,0.1,0.1,0.0,100,21.0,0.0
2025-12-18 13:00:00,11.2,0.0,0.0,0.0,77,20.7,0.0
2025-12-18 14:00:00,12.1,0.0,0.0,0.0,100,17.5,3600.0
2025-12-18 15:00:00,12.2,0.0,0.0,0.0,100,24.7,0.0
2025-12-18 16:00:00,12.5,0.0,0.0,0.0,100,25.6,0.0
2025-12-18 17:00:00,13.0,0.0,0.0,0.0,88,27.4,0.0
2025-12-18 18:00:00,12.9,0.0,0.0,0.0,100,27.9,0.0
2025-12-18 19:00:00,13.0,0.0,0.0,0.0,100,28.5,0.0
2025-12-18 20:00:00,13.6,0.0,0.0,0.0,100,28.4,0.0
2025-12-18 21:00:00,13.2,0.3,0.3,0.0,100,28.3,0.0
2025-12-18 22:00:00,12.9,0.4,0.4,0.0,100,27.8,0.0
2025-12-18 23:00:00,12.4,0.3,0.3,0.0,100,24.7,0.0
2025-12-19 00:00:00,11.9,0.5,0.5,0.0,100,22.3,0.0
2025-12-19 01:00:00,11.4,0.7,0.7,0.0,100,20.7,0.0
2025-12-19 02:00:00,11.4,0.3,0.3,0.0,100,20.3,0.0
2025-12-19 03:00:00,11.1,1.2,1.2,0.0,100,19.2,0.0
2025-12-19 04:00:00,11.0,1.3,1.3,0.0,100,16.3,0.0
2025-12-19 05:00:00,10.9,1.7,1.7,0.0,100,14.1,0.0
2025-12-19 06:00:00,11.0,1.7,1.7,0.0,100,14.9,0.0
2025-12-19 07:00:00,10.3,0.4,0.4,0.0,100,15.1,0.0
2025-12-19 08:00:00,9.6,0.3,0.3,0.0,100,12.7,0.0
2025-12-19 09:00:00,9.4,0.2,0.2,0.0,100,11.5,0.0
2025-12-19 10:00:00,9.2,0.0,0.0,0.0,100,11.2,0.0
2025-12-19 11:00:00,9.4,0.0,0.0,0.0,100,11.7,0.0
2025-12-19 12:00:00,9.9,0.0,0.0,0.0,100,10.9,0.0
2025-12-19 13:00:00,10.2,0.0,0.0,0.0,94,9.2,547.69
